Tree ID,Tag No,Plot,Subplot,Family,Species,Tree Notes,WD,DBH0_05,DBH1_05,DBH2_05,DBH3_05,DBH4_05,DBH0_09,DBH1_09,DBH2_09,DBH3_09,DBH4_09,DBH0_13,DBH1_13,DBH2_13,DBH3_13,DBH4_13,Census Notes
387033,3963.2,1,17,Passifloraceae,Barteria fistulosa,,0.5020669,,,,,,,,,,,109,109,109,109,109,
387034,3964,1,17,Apocynaceae,Funtumia elastica,,0.424,135,135,135,135,135,157,157,157,157,157,190,190,190,190,190,
387035,3965,1,16,Apocynaceae,Funtumia elastica,,0.424,111,111,111,111,111,132,132,132,132,132,161,161,161,161,161,
387036,3966,1,17,Meliaceae,Trichilia rubescens,,0.52025,107,107,107,107,107,109,109,109,109,109,105,105,105,105,105,
387037,3967,1,17,Meliaceae,Trichilia rubescens,,0.52025,103,103,103,103,103,107,107,107,107,107,111,111,111,111,111,
387038,3968,1,17,Urticaceae,Myrianthus arboreus,,0.43,188,188,188,188,188,209,209,209,209,209,207,207,207,207,207,
387039,3969,1,17,Urticaceae,Myrianthus arboreus,,0.43,,398,398,398,398,449,449,449,449,449,196,196,196,196,196,
387040,3969,1,17,Urticaceae,Myrianthus arboreus,,0.43,,,,,,,,,,,246,246,246,246,246,
387041,3970,1,24,Meliaceae,Trichilia rubescens,,0.52025,,192,192,192,192,193,193,193,193,193,124,124,124,124,124,
387042,3971,1,24,Meliaceae,Trichilia welwitschii,,0.52025,161,161,161,161,161,192,192,192,192,192,206,206,206,206,206,
387043,3972,1,24,Urticaceae,Musanga cecropioides,,0.242833333,302,302,302,302,302,299,299,299,299,299,274,274,274,274,274,
387044,3973,1,24,Meliaceae,Trichilia rubescens,,0.52025,135,135,135,135,135,139,139,139,139,139,133,133,133,133,133,
387045,3974,1,25,Meliaceae,Trichilia rubescens,,0.52025,,219,219,219,219,227,227,227,227,227,237,237,237,237,237,
387046,3975,1,25,Apocynaceae,Funtumia elastica,,0.424,149,149,149,149,149,195,195,195,195,195,223,223,223,223,223,
387047,3976,1,25,Ebenaceae,Diospyros canaliculata,,0.828845238,,114,114,114,114,117,117,117,117,117,125,125,125,125,125,
387048,3977,1,25,Meliaceae,Trichilia rubescens,,0.52025,132,132,132,132,132,158,158,158,158,158,161,161,161,161,161,
387049,3978,1,25,Bignoniaceae,Kigelia africana,,0.539704762,602,602,602,602,602,,622,622,622,622,578,578,578,578,578,
387050,3979,1,25,Urticaceae,Myrianthus arboreus,,0.43,157,157,157,157,157,219,219,219,219,219,282,282,282,282,282,
387051,3980,1,25,Lepidobotryaceae,Lepidobotrys staudtii,,0.5020669,335,335,335,335,335,332,332,332,332,332,0,0,0,0,0,
387052,3981,1,15,Malvaceae,Duboscia viridiflora,,0.474369071,439,439,439,439,439,444,444,444,444,444,381,381,381,381,381,One measurement; irregular bole
387053,3982,1,0,Meliaceae,Trichilia rubescens,,0.52025,122,122,122,122,122,123,123,123,123,123,0,0,0,0,0,
387054,3983,1,16,Meliaceae,Carapa procera,,0.6042,102,102,102,102,102,104,104,104,104,104,113,113,113,113,113,POM to be changed in the future
387055,3984,1,7,Urticaceae,Myrianthus arboreus,,0.43,103,103,103,103,103,110,110,110,110,110,113,113,113,113,113,
387056,3985,1,16,Malvaceae,Duboscia viridiflora,,0.474369071,860,860,860,860,860,,878,878,878,878,898,898,898,898,898,One measurement; irreguar bole; paitn at opposite side; same base with 65
387057,3985.1,1,16,Malvaceae,Duboscia viridiflora,,0.474369071,,458,458,458,458,479,479,479,479,479,374,374,374,374,374,
387058,3986,1,0,Sapindaceae,Lecaniodiscus cupanioides,,0.661607143,454,454,454,454,454,,475,475,475,475,0,0,0,0,0,
387059,3987,1,15,Malvaceae,Duboscia macrocarpa,,0.474369071,171,171,171,171,171,173,173,173,173,173,150,150,150,150,150,
387060,3988,1,15,Meliaceae,Trichilia rubescens,,0.52025,134,134,134,134,134,136,136,136,136,136,113,113,113,113,113,
387061,3989,1,15,Malvaceae,Duboscia macrocarpa,,0.474369071,491,491,491,491,491,503,503,503,503,503,465,465,465,465,465,One measurement; irregular bole; paint at opposite side
387062,3990,1,15,Fabaceae,Erythrophleum suaveolens,,0.8726,241,241,241,241,241,245,245,245,245,245,242,242,242,242,242,Broken at about 10 m
387063,3991,1,15,Malvaceae,Bombax buonopozense,,0.3245,900,900,900,900,900,920,920,920,920,920,1067,1067,1067,1067,1067,One measurement; High buttresses
387064,3992,1,15,Annonaceae,Anonidium mannii,,0.291,489,489,489,489,489,491,491,491,491,491,432,432,432,432,432,
387065,3993,1,15,Annonaceae,Xylopia aethiopica,,0.442,338,338,338,338,338,339,339,339,339,339,284,284,284,284,284,
387066,3994,1,15,Violaceae,Rinorea dentata,,0.5020669,109,109,109,109,109,110,110,110,110,110,113,113,113,113,113,
387067,3995,1,6,Irvingiaceae,Irvingia indet,,0.7876875,226,226,226,226,226,237,237,237,237,237,210,210,210,210,210,
387068,3996,1,6,Annonaceae,Anonidium mannii,,0.291,109,109,109,109,109,109,109,109,109,109,106,106,106,106,106,
387069,3997,1,6,Apocynaceae,Holarrhena indet,floribunda?,0.469,856,856,856,856,856,853,853,853,853,853,0,0,0,0,0,
387070,3998,1,6,Annonaceae,Anonidium mannii,,0.291,339,339,339,339,339,350,350,350,350,350,345,345,345,345,345,
387071,3999,1,6,Meliaceae,Trichilia rubescens,,0.52025,142,142,142,142,142,159,159,159,159,159,158,158,158,158,158,
387072,4000,1,6,Violaceae,Rinorea oblongifolia,,0.5020669,135,135,135,135,135,136,136,136,136,136,119,119,119,119,119,
387073,4001,1,6,Violaceae,Rinorea oblongifolia,,0.5020669,113,113,113,113,113,112,112,112,112,112,112,112,112,112,112,
387074,4002,1,6,Violaceae,Rinorea oblongifolia,,0.5020669,223,223,223,223,223,225,225,225,225,225,214,214,214,214,214,
387075,4003,1,6,Meliaceae,Trichilia rubescens,,0.52025,185,185,185,185,185,191,191,191,191,191,166,166,166,166,166,
387076,4004,1,5,Ebenaceae,Diospyros indet,,0.828845238,193,193,193,193,193,221,221,221,221,221,251,251,251,251,251,
387077,4005,1,5,Olacaceae,Strombosia pustulata,,0.830285714,165,165,165,165,165,183,183,183,183,183,203,203,203,203,203,
387078,4006,1,5,Meliaceae,Trichilia tessmannii,,0.52025,268,268,268,268,268,269,269,269,269,269,0,0,0,0,0,
387079,4007,1,5,Anacardiaceae,Antrocaryon indet,,0.498788889,308,308,308,308,308,322,322,322,322,322,337,337,337,337,337,
387080,4008,1,5,Ebenaceae,Diospyros canaliculata,,0.828845238,111,111,111,111,111,114,114,114,114,114,0,0,0,0,0,
387081,4009,1,0,Sapotaceae,Chrysophyllum lacourtianum,,0.6305,789,789,789,789,789,823,823,823,823,823,0,0,0,0,0,
387082,4010,1,5,Meliaceae,Trichilia rubescens,,0.52025,129,129,129,129,129,130,130,130,130,130,124,124,124,124,124,
387083,4011,1,5,Euphorbiaceae,Uapaca vanhouttei,,0.638822449,,430,430,430,430,,451,451,451,451,0,0,0,0,0,
387084,4012,1,5,Rhizophoraceae,Anopyxis klaineana,,0.799909091,832,832,832,832,832,855,855,855,855,855,814,814,814,814,814,
387085,4013,1,5,Meliaceae,Trichilia rubescens,,0.52025,128,128,128,128,128,130,130,130,130,130,130,130,130,130,130,
387086,4014,1,0,Violaceae,Rinorea dentata,,0.5020669,102,102,102,102,102,103,103,103,103,103,0,0,0,0,0,
387087,4015,1,5,Burseraceae,Dacryodes edulis,,0.516333333,118,118,118,118,118,121,121,121,121,121,129,129,129,129,129,
387088,4016,1,5,Malvaceae,Cola lateritia,,0.507,169,169,169,169,169,192,192,192,192,192,195,195,195,195,195,
387089,4017,1,6,Lepidobotryaceae,Lepidobotrys staudtii,,0.5020669,272,272,272,272,272,293,293,293,293,293,287,287,287,287,287,
387090,4018,1,6,Malvaceae,Desplatsia chrysochlamys,,0.474369071,181,181,181,181,181,178,178,178,178,178,154,154,154,154,154,
387091,4019,1,6,Euphorbiaceae,Mallotus oppositifolius,,0.552291361,102,102,102,102,102,103,103,103,103,103,0,0,0,0,0,
387092,4020,1,6,Cannabaceae,Celtis adolfi-friderici,,0.616166667,594,594,594,594,594,626,626,626,626,626,600,600,600,600,600,
387093,4021,1,6,Meliaceae,Trichilia rubescens,,0.52025,149,149,149,149,149,160,160,160,160,160,175,175,175,175,175,
387094,4022,1,15,Euphorbiaceae,Uapaca vanhouttei,,0.638822449,236,236,236,236,236,245,245,245,245,245,252,252,252,252,252,Still-roots
387095,4023,1,16,Euphorbiaceae,Mallotus oppositifolius,,0.552291361,112,112,112,112,112,112,112,112,112,112,106,106,106,106,106,
387096,4024,1,16,Meliaceae,Trichilia rubescens,,0.52025,111,111,111,111,111,119,119,119,119,119,124,124,124,124,124,
387097,4025,1,16,Cannabaceae,Celtis adolfi-friderici,,0.616166667,,675,675,675,675,,693,693,693,693,724,724,724,724,724,One measurement; high buttresses
387098,4026,1,0,Meliaceae,Trichilia rubescens,,0.52025,170,170,170,170,170,0,0,0,0,0,0,0,0,0,0,
387099,4027,1,16,Ebenaceae,Diospyros canaliculata,,0.828845238,155,155,155,155,155,171,171,171,171,171,172,172,172,172,172,
387100,4028,1,0,Meliaceae,Trichilia rubescens,,0.52025,131,131,131,131,131,0,0,0,0,0,0,0,0,0,0,
387101,4029,1,16,Meliaceae,Trichilia welwitschii,,0.52025,252,252,252,252,252,254,254,254,254,254,260,260,260,260,260,Broken at about 14 m
387102,4030,1,25,Ebenaceae,Diospyros bipindensis,,0.828845238,125,125,125,125,125,127,127,127,127,127,125,125,125,125,125,
387103,4031,1,25,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,145,145,145,145,145,159,159,159,159,159,174,174,174,174,174,
387104,4032,1,25,Fabaceae,Amphimas pterocarpoides,,0.617428571,309,309,309,309,309,317,317,317,317,317,163,163,163,163,163,
387105,4032,1,25,Fabaceae,Amphimas pterocarpoides,,0.617428571,,,,,,,,,,,193,193,193,193,193,
387106,4033,1,25,Meliaceae,Entandrophragma angolense,,0.4826,278,278,278,278,278,283,283,283,283,283,253,253,253,253,253,Broken at about 16 m
387107,4034,1,25,Ebenaceae,Diospyros canaliculata,,0.828845238,175,175,175,175,175,177,177,177,177,177,170,170,170,170,170,
387108,4035,1,25,Sapindaceae,Lecaniodiscus cupanioides,,0.661607143,121,121,121,121,121,136,136,136,136,136,0,0,0,0,0,
387109,4036,1,25,Meliaceae,Carapa procera,,0.6042,143,143,143,143,143,0,0,0,0,0,0,0,0,0,0,
387110,,1,1,Malvaceae,Ceiba pentandra,,0.280642857,,,,,,,,,,,110,110,110,110,110,Broken at about 2.5m
387111,,1,3,Rubiaceae,Indet indet,,0.680970366,,,,,,,,,,,143,143,143,143,143,
387112,,1,4,Annonaceae,Anonidium mannii,,0.291,,,,,,,,,,,187,187,187,187,187,
387113,,1,5,Meliaceae,Trichilia welwitschii,,0.52025,,,,,,,,,,,103,103,103,103,103,
387114,,1,5,Verbenaceae,Indet indet,,0.5020669,,,,,,,,,,,100,100,100,100,100,
387115,,1,5,Meliaceae,Trichilia indet,,0.52025,,,,,,,,,,,103,103,103,103,103,
387116,,1,5,Violaceae,Rinorea oblongifolia,,0.5020669,,,,,,,,,,,100,100,100,100,100,
387117,,1,5,Violaceae,Rinorea oblongifolia,,0.5020669,,,,,,,,,,,101,101,101,101,101,
387118,,1,5,Thomandersiaceae,Thomandersia hensii,,0.5020669,,,,,,,,,,,101,101,101,101,101,POM to be changed in the future
387119,,1,6,Annonaceae,Uvariastrum pierreanum,,0.498461361,,,,,,,,,,,102,102,102,102,102,
387120,,1,6,Meliaceae,Trichilia indet,,0.52025,,,,,,,,,,,100,100,100,100,100,Defect along the bole due to liane presence and infestation
387121,,1,8,Indet,Indet indet,,0.5020669,,,,,,,,,,,102,102,102,102,102,Broken at about 2.5m
387122,,1,9,Euphorbiaceae,Ricinodendron heudelotii,,0.2106,,,,,,,,,,,108,108,108,108,108,Broken at about 2.5 m
387123,,1,10,Bignoniaceae,Fernandoa indet,,0.539704762,,,,,,,,,,,127,127,127,127,127,
387124,,1,11,Rubiaceae,Indet indet,,0.680970366,,,,,,,,,,,114,114,114,114,114,
387125,,1,13,Fabaceae,Angylocalyx pynaertii,,0.632544127,,,,,,,,,,,121,121,121,121,121,
387126,,1,15,Indet,Indet indet,,0.5020669,,,,,,,,,,,123,123,123,123,123,
387127,,1,15,Meliaceae,Trichilia,,0.52025,,,,,,,,,,,104,104,104,104,104,
387128,,1,15,Meliaceae,Trichilia,,0.52025,,,,,,,,,,,102,102,102,102,102,
387129,,1,16,Indet,Indet indet,,0.5020669,,,,,,,,,,,374,374,374,374,374,
387130,,1,17,Indet,Indet indet,,0.5020669,,,,,,,,,,,112,112,112,112,112,
387131,,1,19,Meliaceae,Trichilia indet,,0.52025,,,,,,,,,,,114,114,114,114,114,
387132,,1,19,Fabaceae,Albizia ferruginea,,0.494333333,,,,,,,,,,,119,119,119,119,119,
387133,,1,20,Combretaceae,Terminalia superba,,0.458929825,,,,,,,,,,,111,111,111,111,111,Broken at about 3 m
387134,,1,21,Rubiaceae,Leptactina involucrata,,0.680970366,,,,,,,,,,,127,127,127,127,127,Same base with 81
387135,,1,21,Rubiaceae,Leptactina involucrata,,0.680970366,,,,,,,,,,,111,111,111,111,111,
387136,,1,23,Meliaceae,Trichilia indet,,0.52025,,,,,,,,,,,107,107,107,107,107,
387137,,1,25,Urticaceae,Myrianthus arboreus,,0.43,,,,,,,,,,,159,159,159,159,159,
387138,,1,23,Indet,Indet indet,,0.5020669,,,,,,,,,,,129,129,129,129,129,
387139,,1,7,Apocynaceae,Tabernaemontana penduliflora,,0.5365,,,,,,,,,,,amn,1,0,0,,
387142,1363,2,21,Ebenaceae,Diospyros pseudomespilus,,0.828845238,164,164,164,164,164,190,190,190,190,190,223,223,223,223,223,
387143,1364,2,21,Fabaceae,Dialium zenkeri,,0.86105,213,213,213,213,213,223,223,223,223,223,243,243,243,243,243,
387144,1365,2,21,Sapindaceae,Lychnodiscus dananensis,,0.661607143,,122,122,122,122,128,128,128,128,128,157,157,157,157,157,
387145,1366,2,21,Indet,Indet indet,,0.567666192,162,162,162,162,162,161,161,161,161,161,162,162,162,162,162,
387146,1367,2,21,Euphorbiaceae,Mallotus oppositifolius,,0.552291361,,341,341,341,341,358,358,358,358,358,140,140,140,140,140,same base
387147,1367.1,2,21,Euphorbiaceae,Mallotus oppositifolius,,0.552291361,,,,,,,,,,,106,106,106,106,106,
387148,1368,2,21,Sapindaceae,Laccodiscus pseudostipularis,,0.661607143,105,105,105,105,105,107,107,107,107,107,114,114,114,114,114,
387149,1370,2,21,Annonaceae,Xylopia indet,,0.59682,123,123,123,123,123,128,128,128,128,128,0,0,0,0,0,
387150,1371,2,22,Rhizophoraceae,Cassipourea indet,sp._A_(Harris_&_Wortley_2008),0.684555556,157,157,157,157,157,159,159,159,159,159,160,160,160,160,160,
387151,1372,2,21,Fabaceae,Bobgunnia fistuloides,,0.678842191,124,124,124,124,124,0,0,0,0,0,243,243,243,243,243,
387152,1373,2,22,Annonaceae,Isolona hexaloba,,0.498461361,142,142,142,142,142,156,156,156,156,156,185,185,185,185,185,
387153,1375,2,22,Fabaceae,Anthonotha macrophylla,,0.841666667,124,124,124,124,124,123,123,123,123,123,126,126,126,126,126,
387154,1376,2,22,Malvaceae,Nesogordonia kabingaensis,,0.68125,174,174,174,174,174,174,174,174,174,174,177,177,177,177,177,
387155,1377,2,23,Urticaceae,Myrianthus arboreus,,0.43,356,356,356,356,356,356,356,356,356,356,322,322,322,322,322,
387156,1378,2,23,Urticaceae,Myrianthus arboreus,,0.43,285,285,285,285,285,294,294,294,294,294,267,267,267,267,267,
387157,1379,2,23,Urticaceae,Myrianthus arboreus,,0.43,486,486,486,486,486,492,492,492,492,492,471,471,471,471,471,
387158,1379.1,2,23,Urticaceae,Myrianthus arboreus,,0.43,461,461,461,461,461,476,476,476,476,476,441,441,441,441,441,
387159,1380,2,23,Urticaceae,Myrianthus arboreus,,0.43,310,310,310,310,310,307,307,307,307,307,301,301,301,301,301,
387160,1381,2,0,Ebenaceae,Diospyros pseudomespilus,,0.828845238,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,
387161,1382,2,23,Lauraceae,Beilschmiedia congolana,,0.596060606,117,117,117,117,117,118,118,118,118,118,119,119,119,119,119,Broken at about 13m
387162,1384,2,23,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,110,110,110,110,110,113,113,113,113,113,111,111,111,111,111,
387163,1385,2,0,Malvaceae,Cola lateritia,,0.507,111,111,111,111,111,111,111,111,111,111,0,0,0,0,0,
387164,1386,2,23,Urticaceae,Myrianthus arboreus,,0.43,487,487,487,487,487,0,0,0,0,0,0,0,0,0,0,
387165,1387,2,24,Fabaceae,Platysepalum chevalieri,,0.678842191,127,127,127,127,127,129,129,129,129,129,0,0,0,0,0,
387166,1388,2,0,Ebenaceae,Diospyros bipindensis,,0.828845238,110,110,110,110,110,144,144,144,144,144,0,0,0,0,0,
387167,1389,2,24,Ebenaceae,Diospyros bipindensis,,0.828845238,105,105,105,105,105,107,107,107,107,107,105,105,105,105,105,
387168,1390,2,24,Meliaceae,Guarea thompsonii,,0.551888889,125,125,125,125,125,157,157,157,157,157,160,160,160,160,160,
387169,1392,2,24,Sapotaceae,Chrysophyllum beguei,,0.607102469,226,226,226,226,226,264,264,264,264,264,247,247,247,247,247,
387170,1393,2,24,Indet,Indet indet,,0.567666192,,168,168,168,168,171,171,171,171,171,0,0,0,0,0,
387171,1394,2,25,Malvaceae,Sterculia oblonga,,0.51425,,428,428,428,428,461,461,461,461,461,384,384,384,384,384,
387172,1395,2,25,Euphorbiaceae,Ricinodendron heudelotii,,0.2106,362,362,362,362,362,433,433,433,433,433,496,496,496,496,496,
387173,1397,2,25,Euphorbiaceae,Discoglypremna caloneura,,0.3396,108,108,108,108,108,108,108,108,108,108,109,109,109,109,109,
387174,1398,2,25,Meliaceae,Carapa procera,,0.6042,150,150,150,150,150,164,164,164,164,164,152,152,152,152,152,
387175,1399,2,25,Euphorbiaceae,Mallotus oppositifolius,,0.552291361,106,106,106,106,106,102,102,102,102,102,107,107,107,107,107,defect at 130cm
387176,1400,2,25,Combretaceae,Terminalia superba,,0.458929825,278,278,278,278,278,278,278,278,278,278,277,277,277,277,277,
387177,1401,2,25,Euphorbiaceae,Mallotus oppositifolius,,0.552291361,116,116,116,116,116,134,134,134,134,134,107,107,107,107,107,defect at 130cm
387178,1402,2,24,Urticaceae,Myrianthus arboreus,,0.43,515,515,515,515,515,529,529,529,529,529,523,523,523,523,523,
387179,1405,2,24,Fabaceae,Albizia glaberrima,var. glaberrima,0.545,654,654,654,654,654,687,687,687,687,687,681,681,681,681,681,
387180,1406,2,23,Urticaceae,Myrianthus arboreus,,0.43,550,550,550,550,550,564,564,564,564,564,496,496,496,496,496,
387181,1407,2,25,Urticaceae,Myrianthus arboreus,,0.43,,395,395,395,395,401,401,401,401,401,300,300,300,300,300,
387182,1407.1,2,25,Urticaceae,Myrianthus arboreus,,0.43,,,,,,0,0,0,0,0,186,186,186,186,186,
387183,1407.2,2,25,Urticaceae,Myrianthus arboreus,,0.43,,,,,,0,0,0,0,0,203,203,203,203,203,
387184,1408,2,23,Fabaceae,Dialium pachyphyllum,,0.9225,104,104,104,104,104,0,0,0,0,0,96,96,96,96,96,Very small diameter tree
387185,1409,2,22,Euphorbiaceae,Ricinodendron heudelotii,,0.2106,695,695,695,695,695,707,707,707,707,707,689,689,689,689,689,
387186,1410,2,22,Meliaceae,Trichilia welwitschii,,0.52025,295,295,295,295,295,316,316,316,316,316,342,342,342,342,342,
387187,1411,2,22,Annonaceae,Anonidium mannii,,0.291,133,133,133,133,133,153,153,153,153,153,155,155,155,155,155,
387188,1412,2,22,Malvaceae,Nesogordonia kabingaensis,,0.68125,231,231,231,231,231,247,247,247,247,247,245,245,245,245,245,
387189,1413,2,22,Meliaceae,Guarea thompsonii,,0.551888889,154,154,154,154,154,157,157,157,157,157,162,162,162,162,162,
387190,1414,2,22,Urticaceae,Myrianthus arboreus,,0.43,470,470,470,470,470,469,469,469,469,469,449,449,449,449,449,
387191,1415,2,21,Fabaceae,Amphimas pterocarpoides,,0.617428571,224,224,224,224,224,272,272,272,272,272,327,327,327,327,327,
387192,1416,2,22,Urticaceae,Myrianthus arboreus,,0.43,332,332,332,332,332,0,0,0,0,0,162,162,162,162,162,
387193,1417,2,21,Fabaceae,Dialium indet,,0.86105,241,241,241,241,241,252,252,252,252,252,255,255,255,255,255,Broken at about 15m
387194,1418,2,21,Fabaceae,Pterocarpus soyauxii,,0.657785714,910,910,910,910,910,,930,930,930,930,1378,1378,1378,1378,1378,
387195,1419,2,20,Achariaceae,Caloncoba welwitschii,,0.558875,157,157,157,157,157,187,187,187,187,187,173,173,173,173,173,
387196,1420,2,20,Bignoniaceae,Markhamia tomentosa,,0.473,130,130,130,130,130,190,190,190,190,190,128,128,128,128,128,
387197,1421,2,20,Apocynaceae,Tabernaemontana penduliflora,,0.5365,116,116,116,116,116,155,155,155,155,155,0,0,0,0,0,
387198,1422,2,20,Malvaceae,Desplatsia dewevrei,,0.474369071,181,181,181,181,181,181,181,181,181,181,183,183,183,183,183,
387199,1423,2,20,Malvaceae,Nesogordonia kabingaensis,,0.68125,115,115,115,115,115,119,119,119,119,119,119,119,119,119,119,
387200,1424,2,20,Fabaceae,Anthonotha macrophylla,,0.841666667,116,116,116,116,116,115,115,115,115,115,114,114,114,114,114,
387201,1425,2,20,Meliaceae,Trichilia welwitschii,,0.52025,181,181,181,181,181,182,182,182,182,182,184,184,184,184,184,
387202,1426,2,20,Sapindaceae,Radlkofera calodendron,,0.661607143,171,171,171,171,171,174,174,174,174,174,166,166,166,166,166,
387203,1427,2,20,Sapindaceae,Radlkofera calodendron,,0.661607143,144,144,144,144,144,187,187,187,187,187,145,145,145,145,145,
387204,1428,2,20,Fabaceae,Amphimas pterocarpoides,,0.617428571,105,105,105,105,105,147,147,147,147,147,117,117,117,117,117,
387205,1430,2,20,Malvaceae,Desplatsia dewevrei,,0.474369071,133,133,133,133,133,143,143,143,143,143,149,149,149,149,149,
387206,1431,2,19,Euphorbiaceae,Mallotus oppositifolius,,0.552291361,159,159,159,159,159,160,160,160,160,160,163,163,163,163,163,Defect at 130
387207,1432,2,19,Urticaceae,Myrianthus arboreus,,0.43,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,
387208,1433,2,19,Sapindaceae,Eriocoelum dzangensis,,0.523,229,229,229,229,229,0,0,0,0,0,260,260,260,260,260,
387209,1434,2,19,Malvaceae,Nesogordonia kabingaensis,,0.68125,118,118,118,118,118,121,121,121,121,121,123,123,123,123,123,
387210,1435,2,18,Malvaceae,Nesogordonia kabingaensis,,0.68125,170,170,170,170,170,204,204,204,204,204,207,207,207,207,207,
387211,1436,2,18,Malvaceae,Desplatsia dewevrei,,0.474369071,265,265,265,265,265,277,277,277,277,277,179,179,179,179,179,Defect at 130cm
